experiment_id,manifest_set_id,manifest_set_version,ablation_group,condition_id,scenario_id,repetition,seed,ticks,agents,contact,modifier,passed,failure_bucket,deterministic_replay_matched,mutations,invalid_inputs,invalid_outputs,observations,decisions,trace_only_decisions,decision_cardinality_errors,privileged_truth_decisions,blocked_privileged_access_attempts,observations_per_tick,trace_only_decision_rate,fatigue_delta,confidence_delta
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_off,paper_contact_off,26,1027,4,2,false,false,true,none,true,0,0,0,0,8,8,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_off,paper_contact_off,27,1028,4,2,false,false,true,none,true,0,0,0,0,8,8,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_off,paper_contact_off,28,1029,4,2,false,false,true,none,true,0,0,0,0,8,8,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_off,paper_contact_off,29,1030,4,2,false,false,true,none,true,0,0,0,0,8,8,0,0,0,0.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,0,1001,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,1,1002,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,2,1003,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,3,1004,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,4,1005,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,5,1006,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,6,1007,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,7,1008,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,8,1009,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,9,1010,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,10,1011,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,11,1012,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,12,1013,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,13,1014,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,14,1015,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,15,1016,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,16,1017,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,17,1018,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,18,1019,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,19,1020,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
unity_free_paper_ablation_v0_2,unity_free_paper_default_conditions,0.1.0,contact_ablation,contact_on,paper_contact_on,20,1021,4,2,true,false,true,none,true,0,0,0,4,8,8,0,0,0,1.000000,1.000000,0.000000,0.000000
